id,source,target,satz.source,satz.target,device
34,Lerneden,Vorwissen,4,4,lexical overlap
34,Lerneden,Gesamtkonzept,4,4,lexical overlap
34,Lerneden,Beispiel,4,4,lexical overlap
34,Lerneden,Schaubild,4,4,lexical overlap
34,Erklärung,Vorwissen,5,5,lexical overlap
34,Erklärung,Lernenden,5,5,lexical overlap
34,Erklärung,Vorwissen,9,9,lexical overlap
36,Lehrperson,Schüler,1,1,lexical overlap
36,Lehrperson,Sachverhalt,1,1,lexical overlap
36,Lehrperson,Unterricht,1,1,lexical overlap
36,Lehrperson,Instruktion,1,1,lexical overlap
36,Lehrperson,Komponent,1,1,lexical overlap
36,Schulstunde,Schüler,2,2,lexical overlap
36,Schulstunde,Beginn,2,2,lexical overlap
36,Schulstunde,Unterricht,2,2,lexical overlap
36,Schulstunde,Lernziel,2,2,lexical overlap
36,Selbsterklärung,Selbsterklärung,6,6,lexical overlap
36,Schüler,Gruppe,7,7,lexical overlap
36,Schüler,Aufgabe,7,7,lexical overlap
36,Schüler,Schüler,7,7,lexical overlap
36,Erklärung,Implikation,8,8,lexical overlap
36,Erklärung,Gestaltung,8,8,lexical overlap
36,Erklärung,Lernprozess,8,8,lexical overlap
36,Erklärung,Lehrprozess,8,8,lexical overlap
36,Erklärung,Unterricht,8,8,lexical overlap
37,Erklärung,Lehrer,1,1,lexical overlap
37,Erklärung,Schüler,1,1,lexical overlap
37,Erklärung,Lehrer,2,2,lexical overlap
37,Erklärung,Vorwissen,2,2,lexical overlap
37,Erklärung,Niveau,2,2,lexical overlap
37,Erklärung,Bedürfnisse,2,2,lexical overlap
37,Erklärung,Schüler,2,2,lexical overlap
37,Lehrer,Sachverhalte,3,3,lexical overlap
37,Lehrer,Schüler,3,3,lexical overlap
37,Lehrer,Thema,3,3,lexical overlap
37,Lernziel,Beginn,3,3,lexical overlap
37,Lernziel,Stunde,3,3,lexical overlap
37,Lernziel,Thema,3,3,lexical overlap
37,Lernziel,Kontext,3,3,lexical overlap
37,Erklärung,Prinzip,4,4,lexical overlap
37,Erklärung,Beispiel,4,4,lexical overlap
37,Verbindungswort,Wortwiederholung,6,6,lexical overlap
37,Verbindungswort,Überlappung,6,6,lexical overlap
37,Verbindungswort,Satz,6,6,lexical overlap
37,Verbindungswort,Benutzung,6,6,lexical overlap
37,Verbindungswort,Wort,6,6,lexical overlap
37,Text,Erklärung,7,7,lexical overlap
37,Lehrer,Alltag,8,8,lexical overlap
37,Lehrer,Merkmal,8,8,lexical overlap
37,Lehrer,Schüler,8,8,lexical overlap
37,Lehrer,Vorfeld,8,8,lexical overlap
37,Lehrer,Strategie,8,8,lexical overlap
37,Lehrer,Erklärung,8,8,lexical overlap
37,Erklärung,Alltag,8,8,lexical overlap
37,Erklärung,Merkmal,8,8,lexical overlap
37,Erklärung,Schüler,8,8,lexical overlap
37,Erklärung,Vorfeld,8,8,lexical overlap
37,Erklärung,Strategie,8,8,lexical overlap
37,Erklärung,Erklärung,8,8,lexical overlap
42,Lernstandsdiagnose,Kernkompetenz,2,2,lexical overlap
42,Lernstandsdiagnose,Lehrkraft,2,2,lexical overlap
42,Ungleichgewicht,Erwartung,3,3,lexical overlap
42,Ungleichgewicht,Möglichkeit,3,3,lexical overlap
42,Ungleichgewicht,Lehrkraft,3,3,lexical overlap
42,Schüler,Schüler,4,4,lexical overlap
42,Schüler,Lernfortschritt,6,6,lexical overlap
42,Schüler,Vergleich,6,6,lexical overlap
42,Schüler,Klassenziel,6,6,lexical overlap
42,Schwäche,Schüler,8,8,lexical overlap
42,Diagnostizieren,Entscheidung,9,9,lexical overlap
42,Diagnostizieren,Bezug,9,9,lexical overlap
42,Diagnostizieren,Messdichte,9,9,lexical overlap
42,Diagnostizieren,Ergiebigkeit,9,9,lexical overlap
42,Diagnostizieren,Gütekriterium,9,9,lexical overlap
42,Diagnostizieren,Messung,9,9,lexical overlap
42,Diagnostizieren,Bezugsnorm,9,9,lexical overlap
42,Diagnostizieren,Nachteile,9,9,lexical overlap
42,Diagnostizieren,Verfahren,9,9,lexical overlap
42,Diagnostizieren,Vorteile,9,9,lexical overlap
42,Kurzabfrage,Test,11,11,lexical overlap
42,Kurzabfrage,Seite,11,11,lexical overlap
42,Kurzabfrage,Methode,11,11,lexical overlap
42,Methode,Lernportfolio,12,12,lexical overlap
42,Diagnose,Formen,13,13,lexical overlap
42,Form,Optimalfall,14,14,lexical overlap
42,Form,Kleingruppensituation,14,14,lexical overlap
42,Form,Nachhilfe,14,14,lexical overlap
42,Form,Effektstärke,14,15,bridging information
42,Form,Diagnose,14,15,bridging information
42,Form,Lernprozess,14,15,bridging information
42,Form,Gespräch,14,15,bridging information
42,Lernprozess,Interaktionsstrategie,16,16,lexical overlap
42,Lernprozess,Frage,16,16,lexical overlap
42,Lernprozess,Zeit,16,16,lexical overlap
42,Lernprozess,Nachholen,16,16,lexical overlap
42,Stellen,Interaktionsstrategie,16,16,lexical overlap
42,Stellen,Frage,16,16,lexical overlap
42,Stellen,Zeit,16,16,lexical overlap
42,Stellen,Nachholen,16,16,lexical overlap
42,Self Assessment,Self Assessment,19,19,lexical overlap
42,Frage,Validität,20,20,lexical overlap
42,Frage,Selbst und Fremdeinschätzung,20,20,lexical overlap
42,Concept Map,Concept Map,21,21,lexical overlap
42,Peer Assessment,Schüler,22,22,lexical overlap
42,Peer Assessment,Prinzip,22,22,lexical overlap
42,Peer Assessment,Lernen,22,22,lexical overlap
42,Peer Assessment,Lehren,22,22,lexical overlap
42,Korrelation,Fachexperte,23,23,lexical overlap
42,Korrelation,Peer,23,23,lexical overlap
42,Korrelation,Beispiel,23,23,lexical overlap
42,Korrelation,Methode,23,23,lexical overlap
42,Korrelation,Schreiben,23,23,lexical overlap
47,Lehrer,Lernende,1,1,lexical overlap
47,Schwäche,Schüler,2,2,lexical overlap
47,Schwäche,Lernen,2,2,lexical overlap
47,Schwäche,Lernprozess,2,2,lexical overlap
47,Schwäche,Erfolg,2,2,lexical overlap
47,Diagnose,Stärke,5,5,lexical overlap
47,Diagnose,Schwäche,5,5,lexical overlap
47,Diagnose,Schüler,5,5,lexical overlap
47,Diagnose,Leistung,5,5,lexical overlap
47,Diagnose,Selbstreflexion,5,5,lexical overlap
47,Ziel ,Diagnose,6,6,lexical overlap
47,Ziel ,Lernende,6,6,lexical overlap
47,Ziel ,Schüler,6,6,lexical overlap
47,Leistungstest,Form,9,9,lexical overlap
47,Leistungstest,Kurzabfrage,9,9,lexical overlap
47,Leistungstest,Vergleichsarbeit,9,9,lexical overlap
47,Methode,Kleingruppe,10,10,lexical overlap
47,Methode,Diagnostizieren,10,10,lexical overlap
47,Methode,Gespräch,10,10,lexical overlap
47,Methode,Stärke,10,10,lexical overlap
47,Methode,Schwäche,10,10,lexical overlap
47,Lehrer,Schüler,11,11,lexical overlap
47,Lehrer,Feedback,11,11,lexical overlap
47,Lehrer,Leistung,11,11,lexical overlap
47,Lehrer,Mitschüler,11,11,lexical overlap
47,Lehrer,Selbstreflexion,11,11,lexical overlap
47,Lehrer,Lernende,11,11,lexical overlap
54,Wissen,Schulleistung,1,1,lexical overlap
54,Wissen,Schulfach,1,1,lexical overlap
54,Wissen,Erwerb,1,1,lexical overlap
54,Wissen,Lerngegebenheit,1,1,lexical overlap
54,Wissen,Fachunterricht,1,1,lexical overlap
54,Schulleistung,Schulleistungsstudie,2,2,lexical overlap
54,Schulleistung,Schulleistung,2,2,lexical overlap
54,Kompetenz,Maß,3,3,lexical overlap
54,Kompetenz,Schulleistungsstudie,3,3,lexical overlap
54,Kompetenz,Wissen,3,3,lexical overlap
54,Kompetenz,Schüler,3,3,lexical overlap
54,Kompetenz,Schülerin,3,3,lexical overlap
54,Mensch,Jahr,4,4,lexical overlap
54,Mensch,Ende,4,4,lexical overlap
54,Mensch,Pflichtschulzeit,4,4,lexical overlap
54,Mensch,Herausforderung,4,4,lexical overlap
54,Mensch,Wissensgesellschaft,4,4,lexical overlap
54,Schulleistungsstudie,Jahr,4,4,lexical overlap
54,Schulleistungsstudie,Ende,4,4,lexical overlap
54,Schulleistungsstudie,Pflichtschulzeit,4,4,lexical overlap
54,Schulleistungsstudie,Herausforderung,4,4,lexical overlap
54,Schulleistungsstudie,Wissensgesellschaft,4,4,lexical overlap
54,Pisa Studie,Jahr,4,4,lexical overlap
54,Pisa Studie,Ende,4,4,lexical overlap
54,Pisa Studie,Pflichtschulzeit,4,4,lexical overlap
54,Pisa Studie,Herausforderung,4,4,lexical overlap
54,Pisa Studie,Wissensgesellschaft,4,4,lexical overlap
54,Schüler,Pisa-Studie,6,6,lexical overlap
54,Ergebnis,Leistungsniveau,6,6,lexical overlap
54,Ergebnis,Schülerin,6,6,lexical overlap
54,Ergebnis,Schüler,6,6,lexical overlap
54,Entwickung,Studie,7,7,lexical overlap
54,Entwickung,Schuleistung,7,7,lexical overlap
54,Entwickung,Schule,7,7,lexical overlap
54,Entwickung,Herkunft,7,7,lexical overlap
54,Ergebnis,Studie,7,7,lexical overlap
54,Ergebnis,Schuleistung,7,7,lexical overlap
54,Ergebnis,Schule,7,8,connective
54,Ergebnis,Herkunft,7,7,lexical overlap
54,Schule,Leustungsunterschiede,8,8,lexical overlap
54,Fokus,Erkenntnis,9,9,lexical overlap
54,Fokus,Bildungssystem,9,9,lexical overlap
54,Fokus,Makroprozess,9,9,lexical overlap
54,Schulleistungsstudie,Erkenntnis,9,9,lexical overlap
54,Schulleistungsstudie,Bildungssystem,9,9,lexical overlap
54,Schulleistungsstudie,Makroprozess,9,9,lexical overlap
54,Aussage,Mikroprozess,10,10,lexical overlap
54,Aussage,Wirksamkeit,10,10,lexical overlap
54,Aussage,Interventionsform,10,10,lexical overlap
56,Schulleistungsstudie,Leistung,1,1,lexical overlap
56,Schulleistungsstudie,Schüler,1,1,lexical overlap
56,Schulleistungsstudie,Erkenntnis,1,1,lexical overlap
56,Schulleistungsstudie,Bildungssystem,1,1,lexical overlap
56,Entscheidung,Grundlage,2,2,lexical overlap
56,Entscheidung,Schulleistungsstudie,2,2,lexical overlap
56,Entscheidung,Bildungsreform,2,2,lexical overlap
56,Entscheidung,Schulkonzept,2,2,lexical overlap
56,Entscheidung,Vorwissen,2,2,lexical overlap
56,Entscheidung,Schüler,2,2,lexical overlap
56,Status,Grundlage,2,2,lexical overlap
56,Status,Schulleistungsstudie,2,2,lexical overlap
56,Status,Bildungsreform,2,2,lexical overlap
56,Status,Schulkonzept,2,2,lexical overlap
56,Status,Vorwissen,2,2,lexical overlap
56,Status,Schüler,2,2,lexical overlap
56,Faktor,Grundlage,2,2,lexical overlap
56,Faktor,Schulleistungsstudie,2,2,lexical overlap
56,Faktor,Bildungsreform,2,2,lexical overlap
56,Faktor,Schulkonzept,2,2,lexical overlap
56,Faktor,Vorwissen,2,2,lexical overlap
56,Faktor,Schüler,2,2,lexical overlap
56,Ergebnis,Selbstvertrauen,3,3,lexical overlap
56,Ergebnis,Mitschüler,3,3,lexical overlap
56,Ergebnis,Umfeld,3,3,lexical overlap
56,Schüler,Selbstvertrauen,3,3,lexical overlap
56,Schüler,Mitschüler,3,3,lexical overlap
56,Schüler,Umfeld,3,3,lexical overlap
56,Mitschüler,Selbstvertrauen,3,3,lexical overlap
56,Mitschüler,Mitschüler,3,3,lexical overlap
56,Mitschüler,Umfeld,3,3,lexical overlap
56,Kontinuität,Aussage,4,4,lexical overlap
56,Kontinuität,Kontextfaktor,4,4,lexical overlap
56,Kontinuität,Schulleistungsstudie,4,4,lexical overlap
56,Kontinuität,Prozessfaktor,4,4,lexical overlap
56,Kontinuität,Unterricht,4,4,lexical overlap
56,Diskontinuität,Kontextfaktor,4,4,lexical overlap
56,Diskontinuität,Schulleistungsstudie,4,4,lexical overlap
56,Diskontinuität,Prozessfaktor,4,4,lexical overlap
56,Diskontinuität,Unterricht,4,4,lexical overlap
56,Ergebnis,Regel,5,5,lexical overlap
56,Ergebnis,Leistungsunterschied,5,5,lexical overlap
56,Ergebnis,Lesen,5,5,lexical overlap
56,Ergebnis,Sommerferien,5,5,lexical overlap
56,Ergebnis,Schüler,5,5,lexical overlap
56,Schule,Regel,5,5,lexical overlap
56,Schule,Leistungsunterschied,5,5,lexical overlap
56,Schule,Lesen,5,5,lexical overlap
56,Schule,Sommerferien,5,5,lexical overlap
56,Schule,Schüler,5,5,lexical overlap
56,Schüler,Regel,5,5,lexical overlap
56,Schüler,Leistungsunterschied,5,5,lexical overlap
56,Schüler,Lesen,5,5,lexical overlap
56,Schüler,Sommerferien,5,5,lexical overlap
56,Schüler,Schüler,5,5,lexical overlap
56,Voraussetzung,Regel,5,5,lexical overlap
56,Voraussetzung,Leistungsunterschied,5,5,lexical overlap
56,Voraussetzung,Lesen,5,5,lexical overlap
56,Voraussetzung,Sommerferien,5,5,lexical overlap
56,Voraussetzung,Schüler,5,5,lexical overlap
56,Aussage,Schüler,6,6,lexical overlap
56,Aussage,Lehrer,6,6,lexical overlap
56,Aussage,Schulleistungsstudie,6,6,lexical overlap
56,Aussage,Lehr und Lernprozess,6,6,lexical overlap
56,Aussage,Prozess,6,6,lexical overlap
56,Aussage,Bildungssytem,6,6,lexical overlap
56,Erkenntnis,Schüler,6,6,lexical overlap
56,Erkenntnis,Lehrer,6,6,lexical overlap
56,Erkenntnis,Schulleistungsstudie,6,6,lexical overlap
56,Erkenntnis,Lehr und Lernprozess,6,6,lexical overlap
56,Erkenntnis,Prozess,6,6,lexical overlap
56,Erkenntnis,Bildungssytem,6,6,lexical overlap
60,Köller,Begriff,1,1,lexical overlap
60,Köller,Schulleistungsstudie,1,1,lexical overlap
60,Köller,Jahr,1,1,lexical overlap
60,Baumart,Begriff,1,1,lexical overlap
60,Baumart,Schulleistungsstudie,1,1,lexical overlap
60,Baumart,Jahr,1,1,lexical overlap
60,Wissen,Schulfächer,1,1,lexical overlap
60,Wissen,Erwerb,1,1,lexical overlap
60,Wissen,Teil,1,1,lexical overlap
60,Wissen,Lerngelegenheit,1,1,lexical overlap
60,Wissen,Fachunterricht,1,1,lexical overlap
60,Kanonisierung,Wissen,2,2,lexical overlap
60,Kanonisierung,Grundlage,2,2,lexical overlap
60,Kanonisierung,Curriculum,2,2,lexical overlap
60,Kanonisierung,Basis,2,2,lexical overlap
60,Kanonisierung,Bildungsstandard,2,2,lexical overlap
60,Ziel,Schulleistung,3,3,lexical overlap
60,Ziel,Inhalt,3,3,lexical overlap
60,Ziel,Struktur,3,3,lexical overlap
60,Ziel,Genese,3,3,lexical overlap
60,Ziel,Entwicklung,3,3,lexical overlap
60,Beschreibung,Schulleistung,3,3,lexical overlap
60,Beschreibung,Inhalt,3,3,lexical overlap
60,Beschreibung,Struktur,3,3,lexical overlap
60,Beschreibung,Genese,3,3,lexical overlap
60,Beschreibung,Entwicklung,3,3,lexical overlap
60,Frage,Schüler,4,4,lexical overlap
60,Kompetenz,Schüler,4,4,lexical overlap
60,Frage,Institution,5,5,lexical overlap
60,Frage,Schule,5,5,lexical overlap
60,Frage,Beispiel,5,5,lexical overlap
60,Frage,Qualität,5,5,lexical overlap
60,Frage,Vergleich,5,5,lexical overlap
60,Frage,Bundesländer,5,5,lexical overlap
60,Frage,Erfassung,5,5,lexical overlap
60,Frage,Indikator,5,5,lexical overlap
60,Frage,Bildungssytem,5,5,lexical overlap
60,Schulsystem,Institution,5,5,lexical overlap
60,Schulsystem,Schule,5,5,lexical overlap
60,Schulsystem,Beispiel,5,5,lexical overlap
60,Schulsystem,Vergleich,5,5,lexical overlap
60,Schulsystem,Bundesländer,5,5,lexical overlap
60,Schulsystem,Erfassung,5,5,lexical overlap
60,Schulsystem,Indikator,5,5,lexical overlap
60,Erfassung,Institution,5,5,lexical overlap
60,Erfassung,Schule,5,5,lexical overlap
60,Erfassung,Beispiel,5,5,lexical overlap
60,Erfassung,Vergleich,5,5,lexical overlap
60,Erfassung,Bundesländer,5,5,lexical overlap
60,Erfassung,Erfassung,5,5,lexical overlap
60,Erfassung,Indikator,5,5,lexical overlap
60,Ergebnis,Studie,6,6,lexical overlap
60,Pisa Studie,Studie,6,6,lexical overlap
60,Pisa Studie,Schüler,6,7,coreference
60,Ergebnis,Studie,7,7,lexical overlap
60,Ergebnis,Pisa,7,7,lexical overlap
60,Schüler,Jahr,7,7,lexical overlap
60,Schüler,Ergebnis,7,7,lexical overlap
60,Schüler,Lesekompetenz,7,7,lexical overlap
60,Schüler,Kompetenzstufe,7,7,lexical overlap
60,Schüler,Lesefähigkeit,7,7,lexical overlap
60,Scholastik Studie,Jahr,8,8,lexical overlap
60,Scholastik Studie,Ergebnis,8,8,lexical overlap
60,Scholastik Studie,Intelligenz,8,8,lexical overlap
60,Scholastik Studie,Lauf,8,8,lexical overlap
60,Scholastik Studie,Aufstieg,8,8,lexical overlap
60,Scholastik Studie,Bildungssystem,8,8,lexical overlap
60,Einfluss,Jahr,8,8,lexical overlap
60,Einfluss,Ergebnis,8,8,lexical overlap
60,Einfluss,Intelligenz,8,8,lexical overlap
60,Einfluss,Lauf,8,8,lexical overlap
60,Einfluss,Aufstieg,8,8,lexical overlap
60,Einfluss,Bildungssystem,8,8,lexical overlap
60,Schulleistung ,Intelligenzentwicklung,9,9,lexical overlap
60,Schulleistung ,Schüler,9,9,lexical overlap
60,Fokus,Schulleistungsstudie,10,10,lexical overlap
60,Fokus,Makroprozess,10,10,lexical overlap
60,Fokus,Mikroprozess,10,10,lexical overlap
60,Fokus,Lehr Lernprozess,10,10,lexical overlap
60,Aussage,Schulleistungsstudie,10,10,lexical overlap
60,Aussage,Makroprozess,10,10,lexical overlap
60,Aussage,Mikroprozess,10,10,lexical overlap
60,Aussage,Lehr Lernprozess,10,10,lexical overlap
60,Aussage,Wirksamkeit,11,11,lexical overlap
60,Aussage,Interventionsform,11,11,lexical overlap
69,Darwinismus,Erklärung ,1,1,lexical overlap
69,Darwinismus,Evolution,1,1,lexical overlap
69,Theorie,Erklärung ,1,1,lexical overlap
69,Theorie,Evolution,1,1,lexical overlap
69,Name,Naturforscher,2,2,lexical overlap
69,Name,Charles Darwin,2,2,lexical overlap
69,Charles Darwin,Beobachtung,2,3,coreference
69,Aussage,Zeitraum,4,4,lexical overlap
69,Art,Zeitraum,4,4,lexical overlap
69,Mechanismen,Mechanismen,5,5,lexical overlap
69,Theorie,Darwinismus,6,6,lexical overlap
69,Theorie,Kritik,6,6,lexical overlap
69,Theorie,Summe,6,6,lexical overlap
69,Theorie,Forschung,6,6,lexical overlap
69,Theorie,Beleg,6,6,lexical overlap
69,Theorie,Indiz,6,6,lexical overlap
69,Mechanismen,Mechanismen,7,7,lexical overlap
69,Seite,Seite,8,8,lexical overlap
69,Faktor,Seite,9,8,bridging information
69,Faktor,Seite,9,9,lexical overlap
69,Faktor,Variabilität,9,9,lexical overlap
69,Faktor,Meiose,9,9,lexical overlap
69,Individum ,Art,10,10,lexical overlap
69,Seite,Spiel,11,11,lexical overlap
69,Selektionsfaktor,Art,11,11,lexical overlap
69,Selektionsfaktor,Umwelt,11,11,lexical overlap
69,Individum ,Art,11,11,lexical overlap
69,Individum ,Umwelt,11,11,lexical overlap
71,Teilchen,Gas,1,1,lexical overlap
71,Teilchen,Flüssigkeit,1,1,lexical overlap
71,Teilchen,Feststoff,1,1,lexical overlap
71,Atom,Gas,1,1,lexical overlap
71,Atom,Flüssigkeit,1,1,lexical overlap
71,Atom,Feststoff,1,1,lexical overlap
71,Ion,Gas,1,1,lexical overlap
71,Ion,Flüssigkeit,1,1,lexical overlap
71,Ion,Feststoff,1,1,lexical overlap
71,Molekül,Gas,1,1,lexical overlap
71,Molekül,Flüssigkeit,1,1,lexical overlap
71,Molekül,Feststoff,1,1,lexical overlap
71,Teilchen,Richtung,1,2,coreference
71,Stoff,Membran,5,5,lexical overlap
71,Stoff,Konzentration,5,5,lexical overlap
71,Stoff,Teilchen,5,5,lexical overlap
71,Stoff,Seite,5,5,lexical overlap
71,Ausgleich,Membran,5,5,lexical overlap
71,Ausgleich,Konzentration,5,5,lexical overlap
71,Ausgleich,Teilchen,5,5,lexical overlap
71,Ausgleich,Seite,5,5,lexical overlap
71,Triebkraft,Teilchenwanderung,6,6,lexical overlap
71,Triebkraft,Art,6,6,lexical overlap
71,Triebkraft,Nudelsieb,6,6,lexical overlap
71,Triebkraft,Teilchen,6,6,lexical overlap
71,Diffusion,Teilchenwanderung,6,6,lexical overlap
71,Diffusion,Art,6,6,lexical overlap
71,Diffusion,Nudelsieb,6,6,lexical overlap
71,Diffusion,Teilchen,6,6,lexical overlap
71,Konzentrationsausgleich,Teilchenwanderung,6,6,lexical overlap
71,Konzentrationsausgleich,Art,6,6,lexical overlap
71,Konzentrationsausgleich,Nudelsieb,6,6,lexical overlap
71,Konzentrationsausgleich,Teilchen,6,6,lexical overlap
71,Membran,Teilchenwanderung,6,6,lexical overlap
71,Membran,Art,6,6,lexical overlap
71,Membran,Nudelsieb,6,6,lexical overlap
71,Membran,Teilchen,6,6,lexical overlap
72,Osmose,Diffusion,1,1,lexical overlap
72,Osmose,Membran,1,1,lexical overlap
72,Membran,Molekül,2,2,lexical overlap
72,Membran,Barriere,2,2,lexical overlap
72,Fließrichtung,Konzentration,3,3,lexical overlap
72,Fließrichtung,Substanz,3,3,lexical overlap
72,Fließrichtung,Zucker,3,3,lexical overlap
72,Konzentration,Fall,4,4,lexical overlap
72,Konzentration,Zelle,4,4,lexical overlap
72,Konzentration,Volumenzunahme,4,4,lexical overlap
72,Konzentration,Stoff,4,4,lexical overlap
72,Konzentration,Volumenabnahme,4,4,lexical overlap
72,Konzentration,Aufplatzen,4,5,bridging information
72,Aufplatzen,Beispiel,5,5,lexical overlap
72,Aufplatzen,Alltag,5,5,lexical overlap
72,Aufplatzen,Kirschen,5,5,lexical overlap
72,Aufplatzen,Niederschlag,5,5,lexical overlap
72,Stoffkonzentration,Zelle,6,6,lexical overlap
72,Stoffkonzentration,Regentropfen,6,6,lexical overlap
72,Stoffkonzentration,Druck,6,6,lexical overlap
72,Stoffkonzentration,Stand,6,6,lexical overlap
72,Wasser,Zelle,6,6,lexical overlap
72,Wasser,Regentropfen,6,6,lexical overlap
72,Wasser,Druck,6,6,lexical overlap
72,Wasser,Stand,6,6,lexical overlap
72,Kirschen,Zelle,6,6,lexical overlap
72,Kirschen,Regentropfen,6,6,lexical overlap
72,Kirschen,Druck,6,6,lexical overlap
72,Kirschen,Stand,6,6,lexical overlap
72,Haut,Zelle,6,6,lexical overlap
72,Haut,Regentropfen,6,6,lexical overlap
72,Haut,Druck,6,6,lexical overlap
72,Haut,Stand,6,6,lexical overlap
77,Osmose,Konzentration,1,1,lexical overlap
77,Osmose,Lösung,1,1,lexical overlap
77,Osmose,Membran,1,1,lexical overlap
77,Teilchen,Lösung,2,2,lexical overlap
77,Teilchen,Membran,2,2,lexical overlap
77,Teilchen,Wasser,2,2,lexical overlap
77,Lösungsmittel,Lösung,2,2,lexical overlap
77,Lösungsmittel,Membran,2,2,lexical overlap
77,Lösungsmittel,Wasser,2,2,lexical overlap
77,Lösung,Konzentration,3,3,lexical overlap
77,Lösung,Membran,3,3,lexical overlap
77,Wasserteilchen,Konzentration,3,3,lexical overlap
77,Wasserteilchen,Membran,3,3,lexical overlap
77,Konzentrationsausgleich,Konzentration,3,3,lexical overlap
77,Konzentrationsausgleich,Membran,3,3,lexical overlap
77,Deplasmolyse,Vorgang,6,6,lexical overlap
77,Druck,Osmometer,8,8,lexical overlap
77,Eigenschaft,Osmometer,8,8,lexical overlap
85,Kommilitone,Funktionsweise,1,1,lexical overlap
85,Kommilitone,Verbrennungsmotor,1,1,lexical overlap
85,Motor,Brennraum,2,2,lexical overlap
85,Motor,Zylinder,2,2,lexical overlap
85,Motor,Kolben,2,2,lexical overlap
85,Verbrennung,Kraftstoff,3,3,lexical overlap
85,Verbrennung,Takt,3,3,lexical overlap
85,Kolben,Totpunkt,3,3,lexical overlap
